,cep_5_digitos,cidade,uf,lat,lon
478,87900,Loanda,PR,-22.9320944,-53.1352452
479,04627,São Paulo,SP,-23.5506507,-46.6333824
480,74410,Goiânia,GO,-16.680882,-49.2532691
481,36207,Pinheiro Grosso,MG,-21.203634649999998,-43.723149046277086
482,25675,Petrópolis,RJ,-22.5075743,-43.1785356
483,35588,Arcos,MG,-20.282223,-45.539444
484,64690,Fronteiras,PI,-7.088607,-40.6147253
485,75105,Anápolis,GO,-16.3332828,-48.9525756
486,59680,Campo Grande,RN,-5.862063,-37.3134908
487,77980,Sampaio,TO,-5.354233,-47.878184
488,73802,Formosa,GO,-15.5492443,-47.3301212
489,74580,Goiânia,GO,-16.680882,-49.2532691
490,24743,São Gonçalo,RJ,-22.8219014,-43.0309252
491,99030,Passo Fundo,RS,-28.2550598,-52.3966606
492,35680,Itaúna,MG,-20.075556,-44.576389
493,39250,Lassance,MG,-17.886944,-44.576667
494,18325,Barra do Chapéu,SP,-24.472203,-49.023784
495,24340,Niterói,RJ,-22.8832371,-43.1154552
496,64963,Júlio Borges,PI,-10.3273669,-44.2397326
497,29702,Colatina,ES,-19.5346732,-40.6287836
498,62414,Barroquinha,CE,-3.0200371,-41.1339229
499,85914,Toledo,PR,-24.7222438,-53.7402476
500,12329,Jacareí,SP,-23.30528,-45.96583
501,69312,Boa Vista,RR,2.8208478,-60.6719582
502,50850,Recife,PE,-8.0584933,-34.8848193
503,35054,Governador Valadares,MG,-18.8539497,-41.9458753
504,64495,Jardim do Mulato,PI,-6.0953808,-42.636034
505,72425,Brasília,DF,-15.7934036,-47.8823172
506,89708,Concórdia,SC,-27.2312011,-52.0231024
507,28026,Campos dos Goytacazes,RJ,-21.7558619,-41.3326895
508,72506,Brasília,DF,-15.7934036,-47.8823172
509,78293,Glória D'Oeste,MT,-15.7680093,-58.3107593
510,87708,Paranavaí,PR,-23.08165,-52.461724
511,99190,Pontão,RS,-28.0599735,-52.6779378
512,79050,Campo Grande,MS,-20.4640173,-54.6162947
513,09840,São Bernardo do Campo,SP,-23.7080345,-46.5506747
514,64995,Cristalândia do Piauí,PI,-10.6525894,-45.1847405
515,93222,Sapucaia do Sul,RS,-29.8197019,-51.1608722
516,20396,Rio de Janeiro,RJ,-22.9110137,-43.2093727
517,23909,Angra dos Reis,RJ,-23.0063966,-44.316326
518,69940,Sena Madureira,AC,-9.0659556,-68.6571058
519,37245,Carrancas,MG,-21.4910462,-44.6436151
520,57025,Maceió,AL,-9.6476843,-35.7339264
521,87050,Maringá,PR,-23.425269,-51.9382078
522,58033,João Pessoa,PB,-7.1215981,-34.882028
523,62570,Bela Cruz,CE,-3.0529129,-40.167582
524,99714,Erechim,RS,-27.6350709,-52.2738654
525,58173,Damião,PB,-6.64317595,-35.933835193092264
526,22240,Rio de Janeiro,RJ,-22.9110137,-43.2093727
527,53620,Igarassu,PE,-7.8354423,-34.9061125
528,75123,Anápolis,GO,-16.3332828,-48.9525756
529,76846,Vista Alegre do Abunã,RO,-9.6195192,-65.83553463357356
530,13178,Sumaré,SP,-22.8217964,-47.267105
531,17670,Quintana,SP,-22.0705513,-50.308652
532,09230,Santo André,SP,-23.6573395,-46.5322504
533,63530,Cariús,CE,-6.5348688,-39.4966658
534,15801,Catanduva,SP,-21.1331035,-48.9712817
535,62470,Senador Sá,CE,-3.3528,-40.4644057
536,44077,Feira de Santana,BA,-12.2578934,-38.9598047
537,75550,Inaciolândia,GO,-18.4864065,-49.9887805
538,85911,Toledo,PR,-24.7222438,-53.7402476
539,98790,Santa Rosa,RS,-27.8643546,-54.4779287
540,89265,Jaraguá do Sul,SC,-26.4897432,-49.0778063
541,07727,Caieiras,SP,-23.3644621,-46.7484765
542,49089,Aracaju,SE,-10.9162061,-37.0774655
543,55473,Cruzes,PE,-8.6590088,-36.12385642927809
544,23063,Rio de Janeiro,RJ,-22.9110137,-43.2093727
545,09684,São Bernardo do Campo,SP,-23.7080345,-46.5506747
546,41120,Salvador,BA,-12.9822499,-38.4812772
547,97210,Formigueiro,RS,-29.9982245,-53.5029931
548,76984,Vilhena,RO,-12.7368536,-60.1465555
549,05517,São Paulo,SP,-23.5506507,-46.6333824
550,65904,Imperatriz,MA,-5.5269279,-47.478115
551,77413,Gurupi,TO,-11.72794,-49.068046
552,47845,Catolândia,BA,-12.315088,-44.8616434
553,69890,Ipixuna,AM,-7.047909,-71.693426
554,13465,Americana,SP,-22.7392463,-47.3306032
555,14786,Barretos,SP,-20.5531437,-48.5697509
556,74250,Goiânia,GO,-16.680882,-49.2532691
557,70845,Brasília,DF,-15.7934036,-47.8823172
558,78750,Rondonópolis,MT,-16.4603533,-54.6397099
559,23946,Angra dos Reis,RJ,-23.0063966,-44.316326
560,64516,Colônia do Piauí,PI,-7.2320268,-42.1777122
561,05583,São Paulo,SP,-23.5506507,-46.6333824
562,55191,Santa Cruz do Capibaribe,PE,-7.948019,-36.206092
563,17039,Bauru,SP,-22.3218102,-49.0705863
564,21911,Rio de Janeiro,RJ,-22.9110137,-43.2093727
565,79071,Campo Grande,MS,-20.4640173,-54.6162947
566,49890,Nossa Senhora de Lourdes,SE,-10.0786746,-37.0572176
567,79560,Chapadão do Sul,MS,-18.7949051,-52.6199512
568,85813,Cascavel,PR,-24.9554996,-53.4560544
569,29752,Pancas,ES,-19.2239225,-40.8502555
570,55695,Sairé,PE,-8.3277815,-35.7094611
571,75815,Itajá,GO,-19.0673379,-51.5495141
572,29820,Água Doce do Norte,ES,-18.54822,-40.979012
573,70765,Brasília,DF,-15.7934036,-47.8823172
574,79043,Campo Grande,MS,-20.4640173,-54.6162947
575,75170,Goianápolis,GO,-16.5071038,-49.0213217
576,11025,Santos,SP,-23.960833,-46.333889
577,86065,Londrina,PR,-23.3112878,-51.1595023
578,29168,Serra,ES,39.6838793,-0.4288545
579,07767,Cajamar,SP,-23.3561111,-46.8769444
580,36878,Rosário da Limeira,MG,-20.9786,-42.5119
581,89669,Ipira,SC,-27.4053188,-51.7734648
582,14882,Jaboticabal,SP,-21.252037,-48.325223
583,11704,Praia Grande,SP,-24.005833,-46.402778
584,56321,Petrolina,PE,-9.3817334,-40.4968875
585,89750,Peritiba,SC,-27.3736365,-51.9050311
586,79321,Corumbá,MS,-19.0016365,-57.6534316
587,46670,Jussiape,BA,-13.5176017,-41.5919452
588,38190,Sacramento,MG,-19.8652854,-47.4402746
589,33060,Santa Luzia,MG,-19.7702097,-43.8505291
590,40425,Salvador,BA,-12.9822499,-38.4812772
591,70750,Brasília,DF,-15.7934036,-47.8823172
592,69042,Manaus,AM,-3.1316333,-59.9825041
593,78020,Cuiabá,MT,-15.5986686,-56.0991301
594,77410,Gurupi,TO,-11.72794,-49.068046
595,37904,Passos,MG,-20.7167803,-46.6156864
596,36046,Juiz de Fora,MG,-21.7609533,-43.3501129
597,85148,Campina do Simão,PR,-25.1086375,-51.8076658
598,86380,Andirá,PR,-23.0494761,-50.2310027
599,72621,Brasília,DF,-15.7934036,-47.8823172
600,45840,Guaratinga,BA,-16.5802498,-39.7808088
601,38288,União de Minas,MG,-19.407656099999997,-50.34420278143418
602,59800,Martins,RN,-6.0892841,-37.9114676
603,59235,Lajes Pintadas,RN,-6.1497352,-36.1166085
604,58300,Santa Rita,PB,-7.128465,-34.9846186
605,08795,Mogi das Cruzes,SP,-23.5234284,-46.1926671
606,75822,Serranópolis,GO,-18.2229685,-52.21297726646525
607,08832,Mogi das Cruzes,SP,-23.5234284,-46.1926671
608,58808,Sousa,PB,-6.7662029,-38.2319607
609,78148,Várzea Grande,MT,-15.645816,-56.132218
610,62842,Sucatinga,CE,-4.2626679,-38.0533913
611,57246,São Miguel dos Campos,AL,-9.7831115,-36.0967804
612,92440,Canoas,RS,-29.9216045,-51.1799525
613,88801,Criciúma,SC,-28.6789941,-49.3695627
614,22630,Rio de Janeiro,RJ,-22.9110137,-43.2093727
615,95130,Santa Lúcia do Piaí,RS,-29.23938875,-51.02526616081705
616,74440,Goiânia,GO,-16.680882,-49.2532691
617,80620,Curitiba,PR,-25.4295963,-49.2712724
618,13417,Piracicaba,SP,-22.72528,-47.64917
619,24005,Niterói,RJ,-22.8832371,-43.1154552
620,60321,Fortaleza,CE,-3.7304512,-38.5217989
621,19813,Assis,SP,-22.6620892,-50.420623
622,78040,Cuiabá,MT,-15.5986686,-56.0991301
623,07131,Guarulhos,SP,-23.4430602,-46.524459
624,45720,Firmino Alves,BA,-14.9871017,-39.9242157
625,41630,Salvador,BA,-12.9822499,-38.4812772
626,65633,Timon,MA,-5.1023325,-42.8449518
627,38990,Córrego Danta,MG,-19.823889,-45.904167
628,64518,Santa Rosa do Piauí,PI,-6.7983399,-42.2799407
629,65870,Pastos Bons,MA,-6.6013999,-44.0878124
630,87508,Umuarama,PR,-23.7621152,-53.3116192
631,60734,Fortaleza,CE,-3.7304512,-38.5217989
632,42739,Lauro de Freitas,BA,-12.89242,-38.3127691
633,42712,Lauro de Freitas,BA,-12.89242,-38.3127691
634,95082,Caxias do Sul,RS,-29.1684951,-51.1796197
635,51110,Recife,PE,-8.0584933,-34.8848193
636,41275,Salvador,BA,-12.9822499,-38.4812772
637,82210,Curitiba,PR,-25.4295963,-49.2712724
638,42803,Camaçari,BA,-12.6998188,-38.3260762
639,89055,Blumenau,SC,-26.9195567,-49.0658025
640,39363,Engenheiro Navarro,MG,-17.286622,-43.9515719
641,57604,Palmeira dos Índios,AL,-9.4076249,-36.6323616
642,98792,Santa Rosa,RS,-27.8643546,-54.4779287
643,62460,Uruoca,CE,-3.3147591,-40.558957
644,39527,Mato Verde,MG,-16.499274,-44.2279588
645,79804,Dourados,MS,-22.2206145,-54.812208
646,70236,Brasília,DF,-15.7934036,-47.8823172
647,57037,Maceió,AL,-9.6476843,-35.7339264
648,69660,Jutaí,AM,-2.7471478,-66.7721255
649,77026,Palmas,TO,-10.1837852,-48.3336423
650,13350,Elias Fausto,SP,-23.07458955,-47.3560667
651,39629,Taboa,MG,-21.00269075,-42.72685910054798
652,17207,Jaú,SP,-22.293585,-48.559193
653,37350,Liberdade,MG,-22.0253009,-44.3208231
654,74967,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
655,23080,Rio de Janeiro,RJ,-22.9110137,-43.2093727
656,64890,Canto do Buriti,PI,-8.1112473,-42.944844
657,25015,Duque de Caxias,RJ,-22.7896225,-43.309929
658,13240,Jarinu,SP,-23.0949649,-46.7148565
659,36280,Carandaí,MG,-20.9523934,-43.8043903
660,12330,Jacareí,SP,-23.30528,-45.96583
661,68738,Santa Maria do Pará,PA,-1.3455478,-47.5782981
662,37064,Varginha,MG,-21.5565914,-45.4340674
663,89188,Agronômica,SC,-27.2660744,-49.7104753
664,11955,Barra do Turvo,SP,-24.756421,-48.5056942
665,62970,Alto Santo,CE,-5.5190371,-38.2719351
666,59218,Passa e Fica,RN,-6.4356697,-35.6434459
667,59025,Natal,RN,-5.805398,-35.2080905
668,18609,Botucatu,SP,-22.8879628,-48.4410712
669,53413,Paulista,PE,-7.9340069,-34.868407
670,65143,Bacabeira,MA,-2.9786744,-44.3163504
671,85670,Salto do Lontra,PR,-25.7815642,-53.3085197
672,33939,Ribeirão das Neves,MG,-19.7672898,-44.0875436
673,59296,São Gonçalo do Amarante,RN,-5.7932331,-35.3286312
674,83408,Colombo,PR,-25.309460299999998,-49.18507242898573
675,59565,Taipu,RN,-5.6228594,-35.5991764
676,95380,Esmeralda,RS,-28.0543707,-51.1921896
677,79018,Campo Grande,MS,-20.4640173,-54.6162947
678,36773,Cataguases,MG,-21.387426,-42.6957219
679,28180,Cardoso Moreira,RJ,-21.4894916,-41.6152776
680,32659,Betim,MG,-19.968056,-44.198333
681,50060,Recife,PE,-8.0584933,-34.8848193
682,72815,Luziânia,GO,-16.2535456,-47.9500276
683,26535,Nilópolis,RJ,-22.8080114,-43.4138222
684,23950,Angra dos Reis,RJ,-23.0063966,-44.316326
685,83040,São José dos Pinhais,PR,-25.533816,-49.2072163
686,99170,Sertão,RS,-27.9853815,-52.257587
687,25953,Teresópolis,RJ,-22.4164578,-42.975194
688,18051,Sorocaba,SP,-23.5003451,-47.4582864
689,70766,Brasília,DF,-15.7934036,-47.8823172
690,96824,Santa Cruz do Sul,RS,-29.7141869,-52.4285914
691,32143,Contagem,MG,-19.9132749,-44.0840953
692,93990,Morro Reuter,RS,-29.5389519,-51.0818864
693,66633,Belém,PA,-1.45056,-48.4682453
694,54515,Cabo de Santo Agostinho,PE,-8.2838945,-35.0320984
695,97040,Santa Maria,RS,-29.6860512,-53.8069214
696,69024,Manaus,AM,-3.1316333,-59.9825041
697,37540,Santa Rita do Sapucaí,MG,-22.2486968,-45.7064507
698,76914,Ji-Paraná,RO,-10.8778148,-61.9277854
699,57601,Palmeira dos Índios,AL,-9.4076249,-36.6323616
700,78053,Cuiabá,MT,-15.5986686,-56.0991301
701,74960,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
702,85660,Dois Vizinhos,PR,-25.7464681,-53.0554369
703,37138,Alfenas,MG,-21.4297405,-45.9479419
704,23073,Rio de Janeiro,RJ,-22.9110137,-43.2093727
705,28923,Cabo Frio,RJ,-22.8804369,-42.0189227
706,69400,Manacapuru,AM,-3.2996768,-60.6213528
707,76900,Ji-Paraná,RO,-10.8778148,-61.9277854
708,69480,Tapauá,AM,-5.6232283,-63.1879157
709,56430,Itacuruba,PE,-8.7267879,-38.6868835
710,35557,Carmo do Cajuru,MG,-20.184444,-44.770834
711,46840,Ibiquera,BA,-12.6489164,-40.9323004
712,18143,São Roque,SP,-23.5304843,-47.1355473
713,09725,São Bernardo do Campo,SP,-23.7080345,-46.5506747
714,86070,Londrina,PR,-23.3112878,-51.1595023
715,58046,João Pessoa,PB,-7.1215981,-34.882028
716,87704,Paranavaí,PR,-23.08165,-52.461724
717,58610,São José do Sabugi,PB,-6.7758264,-36.797916
718,14789,Barretos,SP,-20.5531437,-48.5697509
719,96816,Santa Cruz do Sul,RS,-29.7141869,-52.4285914
720,11674,Caraguatatuba,SP,-23.62028,-45.41306
721,75264,Senador Canedo,GO,-16.7013233,-49.0914921
722,33861,Ribeirão das Neves,MG,-19.7672898,-44.0875436
723,75825,Aporé,GO,-18.9642193,-51.92804
724,39780,Santa Maria do Suaçuí,MG,-18.1894783,-42.4188445
725,89420,Matos Costa,SC,-26.4739837,-51.1509787
726,71675,Brasília,DF,-15.7934036,-47.8823172
727,83405,Colombo,PR,-25.309460299999998,-49.18507242898573
728,61932,Maracanaú,CE,-3.8779438,-38.6247697
729,26070,Nova Iguaçu,RJ,-22.7592175,-43.4508728
730,92200,Canoas,RS,-29.9216045,-51.1799525
731,64645,Francisco Santos,PI,-6.9944754,-41.1345548
732,29110,Vila Velha,ES,-20.3297037,-40.2920174
733,70160,Brasília,DF,-15.7934036,-47.8823172
734,05177,São Paulo,SP,-23.5506507,-46.6333824
735,13279,Valinhos,SP,-22.97056,-46.99583
736,13177,Sumaré,SP,-22.8217964,-47.267105
737,53401,Paulista,PE,-7.9340069,-34.868407
738,69089,Manaus,AM,-3.1316333,-59.9825041
739,38106,Ponte Alta,MG,-19.7143233,-47.68370330544205
740,63106,Crato,CE,-7.2369112,-39.4149236
741,15670,Populina,SP,-19.9427771,-50.5372875
742,37922,Vargem Bonita,MG,-20.3282116,-46.3668419
743,35184,Timóteo,MG,-19.5771395,-42.6436108
744,63400,Cedro,CE,-6.6065382,-39.0599487
745,86670,Itaguajé,PR,-22.618282,-51.967351
746,76630,Itaberaí,GO,-16.0205509,-49.8060341
747,66690,Belém,PA,-1.45056,-48.4682453
748,36031,Juiz de Fora,MG,-21.7609533,-43.3501129
749,35412,Amarantina,MG,-20.3132207,-43.7103544
750,28893,Rio das Ostras,RJ,-22.5269448,-41.944972
751,72940,Abadiânia,GO,-16.1940946,-48.7067767
752,25025,Duque de Caxias,RJ,-22.7896225,-43.309929
753,89222,Joinville,SC,-26.3044898,-48.8486726
754,21842,Rio de Janeiro,RJ,-22.9110137,-43.2093727
755,65037,São Luís,MA,-2.5295265,-44.2963942
756,56509,Arcoverde,PE,-8.415192,-37.057748
757,66080,Belém,PA,-1.45056,-48.4682453
758,78540,Cláudia,MT,-11.5057202,-54.8763166
759,12020,Taubaté,SP,-23.031448,-45.5612792
760,12520,Guaratinguetá,SP,-22.8057839,-45.1908926
761,59805,Lucrécia,RN,-6.1172522,-37.8134573
762,44031,Feira de Santana,BA,-12.2578934,-38.9598047
763,41334,Salvador,BA,-12.9822499,-38.4812772
764,55400,Catende,PE,-8.6900588,-35.748470825
765,63220,Caririaçu,CE,-7.0417053,-39.2835527
766,79140,Nova Alvorada do Sul,MS,-21.4587274,-54.3760634
767,68535,Palestina do Pará,PA,-5.7423938,-48.3185533
768,75711,Catalão,GO,-18.1702546,-47.9447082
769,48700,Serrinha,BA,-11.66199,-39.0034021
770,95937,Forquetinha,RS,-29.3818754,-52.1008021
771,14173,Sertãozinho,SP,-21.1375782,-47.9913741
772,47160,Mansidão,BA,-10.7196537,-44.0356021
773,75060,Anápolis,GO,-16.3332828,-48.9525756
774,87309,Campo Mourão,PR,-24.046329,-52.37802
775,73795,Teresina de Goiás,GO,-13.7789573,-47.266894
776,58039,João Pessoa,PB,-7.1215981,-34.882028
777,36947,Conceição de Ipanema,MG,-19.928334,-41.693889
778,13835,Conchal,SP,-22.337512,-47.172927
779,58720,Santa Teresinha,PB,-7.0849073,-37.4433667
780,18145,São Roque,SP,-23.5304843,-47.1355473
781,47655,Jaborandi,BA,-13.6203918,-44.4693394
782,89817,Fazenda Zandavalli,SC,-27.0737679,-52.7600034
783,67143,Ananindeua,PA,-1.374035,-48.4016623
784,24346,Niterói,RJ,-22.8832371,-43.1154552
785,44033,Feira de Santana,BA,-12.2578934,-38.9598047
786,74110,Goiânia,GO,-16.680882,-49.2532691
787,11600,São Sebastião,SP,-23.8027866,-45.4070527
788,56870,Triunfo,PE,-7.8362959,-38.1042617
789,09834,São Bernardo do Campo,SP,-23.7080345,-46.5506747
790,35200,Aimorés,MG,-19.4917754,-41.0615603
791,05035,São Paulo,SP,-23.5506507,-46.6333824
792,05527,São Paulo,SP,-23.5506507,-46.6333824
793,35878,Carmésia,MG,-19.0854535,-43.1392003
794,85604,Francisco Beltrão,PR,-26.0790979,-53.0533527
795,31270,Belo Horizonte,MG,-19.9227318,-43.9450948
796,85862,Foz do Iguaçu,PR,-25.5401479,-54.5858139
797,42711,Lauro de Freitas,BA,-12.89242,-38.3127691
798,60520,Fortaleza,CE,-3.7304512,-38.5217989
799,73045,Brasília,DF,-15.7934036,-47.8823172
800,52111,Recife,PE,-8.0584933,-34.8848193
801,75053,Anápolis,GO,-16.3332828,-48.9525756
802,58382,Riachão do Bacamarte,PB,-7.253472,-35.669257
803,58208,Cuitegi,PB,-6.8962776,-35.5228851
804,71908,Brasília,DF,-15.7934036,-47.8823172
805,72240,Brasília,DF,-15.7934036,-47.8823172
806,82650,Curitiba,PR,-25.4295963,-49.2712724
807,88450,Alfredo Wagner,SC,-27.7156516,-49.308977975000005
808,85515,Bom Sucesso do Sul,PR,-26.0749256,-52.8348629
809,99495,Lagoa dos Três Cantos,RS,-28.5668647,-52.8581637
810,07025,Guarulhos,SP,-23.4430602,-46.524459
811,18043,Sorocaba,SP,-23.5003451,-47.4582864
812,23098,Rio de Janeiro,RJ,-22.9110137,-43.2093727
813,37993,Capetinga,MG,-20.6193382,-47.0577418
814,86660,Santa Inês,PR,-22.640225,-51.9031333
815,28928,Cabo Frio,RJ,-22.8804369,-42.0189227
816,96600,Canguçu,RS,-31.398276,-52.6773522
817,63501,Iguatu,CE,-6.361934,-39.2972233
818,04146,São Paulo,SP,-23.5506507,-46.6333824
819,87830,Tapira,PR,-23.323146,-53.0712033
820,27253,Volta Redonda,RJ,-22.5225497,-44.1040128
821,56980,Mirandiba,PE,-8.1202103,-38.728459
822,26470,Japeri,RJ,-22.6427642,-43.6533831
823,95568,Dom Pedro de Alcântara,RS,-29.3698329,-49.8479971
824,31330,Belo Horizonte,MG,-19.9227318,-43.9450948
825,72316,Brasília,DF,-15.7934036,-47.8823172
826,89160,Rio do Sul,SC,-27.2162607,-49.643654
827,96130,Colônia Z-3,RS,-31.6989618,-52.1558907
828,77850,Muricilândia,TO,-7.14669,-48.609135
829,74973,Aparecida de Goiânia,GO,-16.8226769,-49.2452546
830,75940,Edéia,GO,-17.3407253,-49.9292351
831,13840,Mogi Guaçu,SP,-22.372222,-46.9425
832,33080,Santa Luzia,MG,-19.7702097,-43.8505291
833,32187,Contagem,MG,-19.9132749,-44.0840953
834,60713,Fortaleza,CE,-3.7304512,-38.5217989
835,76901,Ji-Paraná,RO,-10.8778148,-61.9277854
836,12212,São José dos Campos,SP,-23.1860383,-45.8866816
837,77805,Araguaína,TO,-7.193241,-48.2018597
838,46800,Ruy Barbosa,BA,-12.2856669,-40.4958361
839,21512,Rio de Janeiro,RJ,-22.9110137,-43.2093727
840,39995,Divisa Alegre,MG,-15.7207751,-41.3442809
841,71520,Brasília,DF,-15.7934036,-47.8823172
842,99838,Centenário,RS,-27.763372949999997,-51.98900656382553
843,04057,São Paulo,SP,-23.5506507,-46.6333824
844,77665,Barrolândia,TO,-9.837246,-48.7264346
845,36700,Leopoldina,MG,-21.5314282,-42.6403534
846,74665,Goiânia,GO,-16.680882,-49.2532691
847,62210,Ararendá,CE,-4.7504395,-40.8303611
848,31580,Belo Horizonte,MG,-19.9227318,-43.9450948
849,07786,Cajamar,SP,-23.3561111,-46.8769444
850,15868,Termas de Ibirá,SP,-21.1271157,-49.15965690882353
851,39295,Santa Fé de Minas,MG,-16.689174,-45.4139828
852,84145,Carambeí,PR,-24.9513298,-50.1171293
853,83730,Contenda,PR,-25.678811,-49.535044
854,17067,Bauru,SP,-22.3218102,-49.0705863
855,33930,Ribeirão das Neves,MG,-19.7672898,-44.0875436
856,39900,Almenara,MG,-16.1740678,-40.6904907
857,67115,Ananindeua,PA,-1.374035,-48.4016623
858,63605,Piquet Carneiro,CE,-5.800251,-39.417017
859,72830,Luziânia,GO,-16.2535456,-47.9500276
860,08594,Itaquaquecetuba,SP,-23.4754492,-46.3514033
861,78810,Juscimeira,MT,-16.0517819,-54.8893514
862,60712,Fortaleza,CE,-3.7304512,-38.5217989
863,99660,Campinas do Sul,RS,-27.7167968,-52.6257885
864,97185,Itaara,RS,-29.6071165,-53.7557841
865,25010,Duque de Caxias,RJ,-22.7896225,-43.309929
866,08573,Itaquaquecetuba,SP,-23.4754492,-46.3514033
867,89340,Itaiópolis,SC,-26.3391899,-49.9071983
868,08161,São Paulo,SP,-23.5506507,-46.6333824
869,70055,Brasília,DF,-15.7934036,-47.8823172
870,55675,Salgadinho,PE,-7.9403047,-35.6343745
871,87760,Tamboara,PR,-23.1995071,-52.5000131
872,62260,Reriutaba,CE,-4.1418352,-40.5824356
873,81350,Curitiba,PR,-25.4295963,-49.2712724
874,58326,Caaporã,PB,-7.510234,-34.9154114
875,08686,Suzano,SP,-23.5427842,-46.3108391
876,95790,Brochier,RS,-29.556766,-51.5963047
877,65700,Bacabal,MA,-4.2318132,-44.781167
878,09441,Ribeirão Pires,SP,-23.7129388,-46.4150871
879,64022,Teresina,PI,-5.0896403,-42.809588
880,14065,Ribeirão Preto,SP,-21.178333,-47.8066671
881,55360,Caetés,PE,-8.7728788,-36.6255835
882,47665,São Félix do Coribe,BA,-13.4041311,-44.1902554
883,98985,Porto Vera Cruz,RS,-27.7354566,-54.9009622
884,64400,Amarante,PI,-6.2459374,-42.8476238
885,35975,Cocais,MG,-19.86607,-43.45631
886,13870,São João da Boa Vista,SP,-21.9778137,-46.7881722
887,64045,Teresina,PI,-5.0896403,-42.809588
888,75383,Trindade,GO,-16.6549924,-49.4876203
889,24875,Itaboraí,RJ,-22.7496231,-42.8557428
890,35966,Brumal,MG,-20.03257465,-43.51127779940764
891,41227,Salvador,BA,-12.9822499,-38.4812772
892,21625,Rio de Janeiro,RJ,-22.9110137,-43.2093727
893,17475,Lucianópolis,SP,-22.4310459,-49.5219241
894,77558,Oliveira de Fátima,TO,-10.7091365,-48.9077446
895,38680,Arinos,MG,-15.917223,-46.106111
896,44350,Governador Mangabeira,BA,-12.6038648,-39.0372154
897,74415,Goiânia,GO,-16.680882,-49.2532691
898,19590,Taciba,SP,-22.3893943,-51.2888486
899,28924,Cabo Frio,RJ,-22.8804369,-42.0189227
900,21721,Rio de Janeiro,RJ,-22.9110137,-43.2093727
901,17900,Dracena,SP,-21.4835523,-51.5334408
902,05126,São Paulo,SP,-23.5506507,-46.6333824
903,93025,São Leopoldo,RS,-29.7544405,-51.1516497
904,75836,Mineiros,GO,-17.5653879,-52.5536721
905,37655,Itapeva,MG,-22.7071665,-46.23015850595238
906,87200,Cianorte,PR,-23.662036,-52.6103989
907,11421,Guarujá,SP,-23.9927768,-46.2558332
908,54315,Jaboatão dos Guararapes,PE,-8.1752476,-34.9468716
909,78125,Várzea Grande,MT,-15.645816,-56.132218
910,95925,Progresso,RS,-29.2419958,-52.3108869
911,24060,Niterói,RJ,-22.8832371,-43.1154552
912,69911,Rio Branco,AC,-9.9765362,-67.8220778
913,57965,Jundiá,AL,-8.944022,-35.5546827
914,58588,Coxixola,PB,-7.6272915,-36.606013
915,11666,Caraguatatuba,SP,-23.62028,-45.41306
916,47630,Serra do Ramalho,BA,-13.5442363,-43.5773151
917,76700,Mozarlândia,GO,-14.7457049,-50.5713211
918,30550,Belo Horizonte,MG,-19.9227318,-43.9450948
919,61636,Caucaia,CE,-3.7300563,-38.6593082
920,09656,São Bernardo do Campo,SP,-23.7080345,-46.5506747
921,06775,Taboão da Serra,SP,-23.6121912,-46.7790539
922,26317,Queimados,RJ,-22.7156978,-43.555754
923,87470,Mariluz,PR,-24.0031216,-53.148113
924,57340,Feira Grande,AL,-9.8944239,-36.6793255
