,cep_5_digitos,lat,lon
8100,37132,-21.4297405,-45.9479419
8101,69093,-3.1316333,-59.9825041
8102,68515,-6.0696846,-49.8903283
8103,72865,-16.0496528,-48.0304615
8104,69033,-3.1316333,-59.9825041
8105,59014,-5.805398,-35.2080905
8106,25233,-22.7896225,-43.309929
8107,30421,-19.9227318,-43.9450948
8108,60060,-3.7304512,-38.5217989
8109,49045,-10.9162061,-37.0774655
8110,35125,-18.976946,-41.645851
8111,65930,-4.9514278,-47.4844564
8112,12320,-23.30528,-45.96583
8113,40286,-12.9822499,-38.4812772
8114,75045,-16.3332828,-48.9525756
8115,97640,-29.585935,-55.484112
8116,89167,-27.2162607,-49.643654
8117,79590,-20.3638312,-51.4183823
8118,27430,-22.4066444,-44.2577453
8119,37800,-21.3087615,-46.7190609
8120,28460,-21.4123651,-42.1965147
8121,11790,-24.2769071,-47.23393
8122,65045,-2.5295265,-44.2963942
8123,65940,-5.8154034,-46.1361454
8124,72975,-15.7762854,-48.7730427
8125,86460,-23.3052967,-50.3102532
8126,71010,-15.7934036,-47.8823172
8127,94475,-30.0819338,-51.0261927
8128,35607,-19.435270799999998,-45.18267101400819
8129,64965,-10.1346855,-43.9489525
8130,88750,-28.2728633,-49.1622712
8131,62620,-3.7466828,-39.7840904
8132,55008,-8.2829702,-35.9722852
8133,46750,-13.0053,-41.370271
8134,77660,-9.529068,-48.592222
8135,13281,-23.0298535,-46.9749847
8136,21932,-22.9110137,-43.2093727
8137,15035,-20.8125851,-49.3804212
8138,69495,-1.8808468,-66.9967657
8139,75101,-16.3332828,-48.9525756
8140,63145,-6.6819901,-39.7575709
8141,45601,-14.7935179,-39.274318
8142,21931,-22.9110137,-43.2093727
8143,62265,-4.1958345,-40.4735305
8144,72325,-15.7934036,-47.8823172
8145,83305,-25.4423273,-49.0604473
8146,38658,-16.5042,-46.4933
8147,13908,-22.70111,-46.76444
8148,18380,-24.6577435,-49.0086372
8149,61890,-4.0412656,-38.6369079
8150,41343,-12.9822499,-38.4812772
8151,88850,-28.7487602,-49.4737661
8152,99460,-28.525842,-52.99282
8153,09980,-23.681347,-46.62052
8154,13081,-22.90556,-47.06083
8155,18052,-23.5003451,-47.4582864
8156,45203,-13.8604033,-40.0719627
8157,73990,-14.8049934,-46.2544188
8158,79630,-20.7866799,-51.7061247
8159,13872,-21.9778137,-46.7881722
8160,68488,-3.7785073,-49.5684795
8161,77060,-10.1837852,-48.3336423
8162,15540,-20.3205523,-49.9085255
8163,24813,-22.7496231,-42.8557428
8164,44755,-10.8642828,-40.1328306
8165,86975,-23.5224849,-51.6787511
8166,49000,-10.9162061,-37.0774655
8167,87345,-24.5937926,-52.8038965
8168,18136,-23.5304843,-47.1355473
8169,27936,-22.3712958,-41.7866922
8170,57940,-9.267217,-35.376312
8171,01416,-23.5506507,-46.6333824
8172,80520,-25.4295963,-49.2712724
8173,76495,-14.2868289,-49.3871911
8174,64750,-8.1389174,-41.1380533
8175,35950,-20.1105199,-43.0601805
8176,56250,-7.759,-40.26472
8177,78330,-9.9034364,-58.5658915
8178,49063,-10.9162061,-37.0774655
8179,36788,-21.415833,-42.817778
8180,55550,-8.7079109,-35.5198586
8181,37056,-21.5565914,-45.4340674
8182,18619,-22.8879628,-48.4410712
8183,78130,-15.645816,-56.132218
8184,39642,-16.9066539,-42.6074998
8185,60873,-3.7304512,-38.5217989
8186,37030,-21.5565914,-45.4340674
8187,12247,-23.1860383,-45.8866816
8188,74423,-16.680882,-49.2532691
8189,78402,-14.36477775,-56.40791620152123
8190,60545,-3.7304512,-38.5217989
8191,93056,-29.7544405,-51.1516497
8192,39270,-17.3493765,-44.9507904
8193,55310,-8.99324705,-36.310828279815034
8194,38272,-19.574886149999998,-50.0269568325418
8195,25085,-22.7896225,-43.309929
8196,55006,-8.2829702,-35.9722852
8197,37997,-20.35900725,-47.256782928571425
8198,40335,-12.9822499,-38.4812772
8199,56360,-8.5198919,-41.0070197
8200,55818,-7.8459151,-35.2538861
8201,39923,-15.8560717,-40.3441146215305
8202,74933,-16.8226769,-49.2452546
8203,09440,-23.7129388,-46.4150871
8204,70847,-15.7934036,-47.8823172
8205,85936,-24.4143746,-53.6543623
8206,32145,-19.9132749,-44.0840953
8207,88513,-27.8165664,-50.325883
8208,90840,-30.0324999,-51.2303767
8209,86400,-23.159115,-49.973889
8210,35907,-19.50872735,-43.423410166394234
8211,68555,-7.0998514,-49.9416632
8212,86350,-23.1499367,-50.5199587
8213,84608,-23.9946796,-51.5036664
8214,68525,-5.0471796,-48.5978362
8215,89087,-26.8901747,-49.2416736
8216,63310,-6.6465102,-38.6995155
8217,58302,-7.128465,-34.9846186
8218,13073,-22.90556,-47.06083
8219,64730,-7.6593687,-41.8814875
8220,27511,-22.4683626,-44.4463494
8221,55750,-7.8424353,-35.7539722
8222,89155,-26.9849398,-49.7265136
8223,59260,-6.158053,-35.602085
8224,85025,-25.3950986,-51.4622016
8225,39405,-16.7273538,-43.8717676
8226,69039,-3.1316333,-59.9825041
8227,44082,-12.2578934,-38.9598047
8228,21616,-22.9110137,-43.2093727
8229,07222,-23.4430602,-46.524459
8230,64207,-2.9147515,-41.7661953
8231,89199,-26.7813,-50.009017
8232,81130,-25.4295963,-49.2712724
8233,67040,-1.374035,-48.4016623
8234,15812,-21.1331035,-48.9712817
8235,92323,-29.9216045,-51.1799525
8236,74672,-16.680882,-49.2532691
8237,36925,-20.171945,-42.270278
8238,90470,-30.0324999,-51.2303767
8239,83810,-25.8649896,-49.3657582
8240,24744,-22.8219014,-43.0309252
8241,45824,-16.3722412,-39.575704
8242,38350,-18.6934499,-49.9439567
8243,30610,-19.9227318,-43.9450948
8244,22780,-22.9110137,-43.2093727
8245,29398,-20.346479,-41.6392581
8246,13402,-22.72528,-47.64917
8247,58210,-6.8427437,-35.5308348
8248,07908,-23.2817308,-46.7448996
8249,44061,-12.2578934,-38.9598047
8250,29590,-20.6224575,-41.6853124
8251,85501,-26.2295984,-52.6712474
8252,87214,-23.6055846,-52.5174918
8253,09411,-23.7129388,-46.4150871
8254,59355,-6.89071355,-36.66447219982531
8255,71655,-15.7934036,-47.8823172
8256,96700,-29.959642,-51.7238192
8257,45740,-14.8602238,-39.6561384
8258,63030,-7.2153453,-39.3153336
8259,62850,-4.129666,-38.241178
8260,75071,-16.3332828,-48.9525756
8261,78718,-16.4603533,-54.6397099
8262,89765,-27.2564715,-52.4998045
8263,15310,-20.6444651,-50.2260983
8264,70360,-15.7934036,-47.8823172
8265,73380,-15.7934036,-47.8823172
8266,52011,-8.0584933,-34.8848193
8267,76280,-15.2427599,-51.1602061
8268,72335,-15.7934036,-47.8823172
8269,46985,-12.26217355,-41.48577406441851
8270,78300,-14.6213903,-57.4907268
8271,75410,-16.3561579,-49.6815269
8272,70347,-15.7934036,-47.8823172
8273,74050,-16.680882,-49.2532691
8274,04246,-23.5506507,-46.6333824
8275,36126,-21.9486291,-43.413564
8276,74405,-16.680882,-49.2532691
8277,59960,-6.2685621,-38.0440115
8278,75814,-18.5637222,-51.1369685
8279,79003,-20.4640173,-54.6162947
8280,59146,-5.9153334,-35.2679913
8281,60875,-3.7304512,-38.5217989
8282,89814,-27.0922364,-52.6166878
8283,14440,-20.5934194,-47.6416942
8284,36250,-21.3391156,-43.4577139
8285,79008,-20.4640173,-54.6162947
8286,90169,-30.0324999,-51.2303767
8287,11610,-23.8027866,-45.4070527
8288,11760,-24.2900711,-47.176151
8289,64860,-7.2363099,-44.555387
8290,91540,-30.0324999,-51.2303767
8291,87400,-23.7839582,-53.0709425
8292,83056,-25.533816,-49.2072163
8293,97418,-29.478246,-54.224398
8294,59910,-6.0948339,-38.3748
8295,68514,-5.4229715,-49.2703702
8296,70655,-15.7934036,-47.8823172
8297,68035,-2.438489,-54.699611
8298,73920,-14.1014906,-46.6343388
8299,13974,-22.436111,-46.821667
8300,75360,-16.5001973,-49.4254788
8301,45890,-15.4645802,-39.6518409
8302,87275,-23.7221801,-52.1785725
8303,60351,-3.7304512,-38.5217989
8304,26171,-22.7667284,-43.4033603
8305,49031,-10.9162061,-37.0774655
8306,19907,-22.9777918,-49.868204
8307,70719,-15.7934036,-47.8823172
8308,57313,-9.754866,-36.661471
8309,89540,-26.9658952,-50.4182571
8310,85988,-24.7002098,-54.2448233
8311,94195,-29.9440222,-50.9930938
8312,91410,-30.0324999,-51.2303767
8313,28908,-22.8804369,-42.0189227
8314,38744,-18.9408294,-46.9926624
8315,75080,-16.3332828,-48.9525756
8316,24009,-22.8832371,-43.1154552
8317,58432,-7.2246743,-35.8771292
8318,65230,-2.8778715,-44.6746871
8319,75184,-16.40695245,-48.71060390341712
8320,35407,-20.42312,-43.615306
8321,59078,-5.805398,-35.2080905
8322,79839,-22.2206145,-54.812208
8323,46560,-13.1393629,-42.11045532761853
8324,25802,-22.1167884,-43.2087226
8325,13485,-22.5615068,-47.401766
8326,14230,-21.3132591,-47.5635821
8327,07114,-23.4430602,-46.524459
8328,60011,-3.7304512,-38.5217989
8329,99040,-28.2550598,-52.3966606
8330,95913,-29.4671522,-51.9624046
8331,78430,-14.4518972,-56.8043752
8332,40241,-12.9822499,-38.4812772
8333,76650,-15.9180439,-49.6070841
8334,28080,-21.7558619,-41.3326895
8335,33934,-19.7672898,-44.0875436
8336,15014,-20.8125851,-49.3804212
8337,49820,-9.6597475,-37.7904456
8338,18950,-23.0544285,-49.6264306
8339,11770,-24.2773727,-47.066328053571425
8340,09657,-23.7080345,-46.5506747
8341,44480,-13.1147557,-38.8944977
8342,69028,-3.1316333,-59.9825041
8343,77708,-9.0565211,-48.5216745
8344,12425,-22.9340165,-45.462938
8345,35326,-19.8745404,-42.1325122
8346,15380,-20.5011185,-51.0246771
8347,29720,-19.25076,-40.462888
8348,25581,-22.8043744,-43.3724125
8349,72813,-16.2535456,-47.9500276
8350,55390,-8.62872555,-36.20776104048853
8351,28911,-22.8804369,-42.0189227
8352,21645,-22.9110137,-43.2093727
8353,35620,-19.1566833,-45.4481213
8354,12415,-22.9340165,-45.462938
8355,38140,-19.307222,-48.923889
8356,61625,-3.7300563,-38.6593082
8357,32625,-19.968056,-44.198333
8358,39175,-18.1515,-43.072829545454546
8359,12322,-23.30528,-45.96583
8360,62736,-4.0964461,-39.2390411
8361,84945,-23.6038767,-49.626581
8362,64300,-6.4048149,-41.7382812
8363,62430,-3.1212057,-40.8284124
8364,68500,-5.3462821,-49.1007401
8365,05507,-23.5506507,-46.6333824
8366,69009,-3.1316333,-59.9825041
8367,54080,-8.1752476,-34.9468716
8368,12926,-22.9520235,-46.5418586
8369,65790,-5.5799743,-44.3841617
8370,72738,-15.7934036,-47.8823172
8371,89930,-26.477593,-53.49222426812996
8372,36592,-20.685555,-42.62
8373,35116,-19.221667,-42.607222
8374,36955,-19.817223,-41.438333
8375,93120,-29.7544405,-51.1516497
8376,94901,-29.9493353,-51.0898927
8377,07749,-23.3644621,-46.7484765
8378,38073,-19.750833,-47.936666
8379,79720,-22.4815624,-54.307006
8380,72310,-15.7934036,-47.8823172
8381,48860,-10.9807081,-39.6249588
8382,64025,-5.0896403,-42.809588
8383,58690,-7.3757441,-36.9449444
8384,15601,-20.2825647,-50.2500762
8385,09607,-23.7080345,-46.5506747
8386,64925,-8.7252097,-44.2355232
8387,38110,-20.0574733,-48.1093074
8388,28995,-22.9257974,-42.507633
8389,09425,-23.7129388,-46.4150871
8390,78132,-15.645816,-56.132218
8391,34650,-19.8900372,-43.8107916
8392,05425,-23.5506507,-46.6333824
8393,96160,-31.766133,-52.5013148
8394,57580,-9.4945,-37.036265625
8395,84600,-26.228596,-51.0869796
8396,06435,-23.5112184,-46.8764612
8397,87365,-24.27904,-53.075881
8398,95355,-28.5417413,-51.6910921
8399,88358,-27.0964628,-48.9136323
8400,24430,-22.8219014,-43.0309252
8401,77895,-6.3733313,-47.6632702
8402,85012,-25.3950986,-51.4622016
8403,18081,-23.5003451,-47.4582864
8404,54440,-8.1752476,-34.9468716
8405,29032,-20.3200917,-40.3376682
8406,78780,-17.3156528,-53.2169365
8407,75072,-16.3332828,-48.9525756
8408,76640,-16.0520569,-49.6038591
8409,44428,-12.874,-38.85891698145518
8410,74916,-16.8226769,-49.2452546
8411,25900,-22.6604221,-43.0426162
8412,65272,-2.5440662,-45.775757
8413,41207,-12.9822499,-38.4812772
8414,68625,-2.99564,-47.3548942
8415,65413,-4.2055693,-44.4525287
8416,70380,-15.7934036,-47.8823172
8417,29884,-17.95760835,-40.529801323958395
8418,77826,-7.193241,-48.2018597
8419,37415,-21.695625,-45.2543675
8420,79073,-20.4640173,-54.6162947
8421,11712,-24.005833,-46.402778
8422,16260,-21.3554634,-50.2853589
8423,64678,-7.3767305,-40.9712156
8424,08255,-23.5506507,-46.6333824
8425,98338,-27.9075461,-53.1095554
8426,18214,-23.588607,-48.048326
8427,63527,-6.2783185,-39.0008014
8428,12282,-23.099204,-45.707645
8429,58135,-7.018517,-35.852193
8430,61650,-3.7300563,-38.6593082
8431,64558,-7.5834113,-42.3709452
8432,21831,-22.9110137,-43.2093727
8433,25932,-22.6604221,-43.0426162
8434,78717,-16.4603533,-54.6397099
8435,14093,-21.178333,-47.8066671
8436,37267,-21.021308,-45.1817881
8437,89510,-26.77567,-51.0120041
8438,12607,-22.7367652,-45.1070876
8439,74393,-16.680882,-49.2532691
8440,21941,-22.9110137,-43.2093727
8441,12032,-23.031448,-45.5612792
8442,23905,-23.0063966,-44.316326
8443,68210,-1.887754,-55.116842
8444,62230,-4.5427141,-40.7168461
8445,05595,-23.5506507,-46.6333824
8446,18118,-23.5383101,-47.4422496
8447,89507,-26.77567,-51.0120041
8448,75420,-16.2548322,-49.3675277
8449,85420,-24.7951117,-53.2961804
8450,88060,-27.5973002,-48.5496098
8451,07705,-23.3644621,-46.7484765
8452,71963,-15.7934036,-47.8823172
8453,68508,-5.3462821,-49.1007401
8454,95905,-29.4671522,-51.9624046
8455,62000,-3.6879135,-40.3456372
8456,57430,-9.6348723,-37.2055752
8457,29807,-18.7570902,-40.8916119
8458,18054,-23.5003451,-47.4582864
8459,96450,-30.983755,-54.6746483
8460,15970,-21.4634463,-48.3912139
8461,25515,-22.8043744,-43.3724125
8462,95180,-29.22647,-51.3468188
8463,79960,-23.673555,-54.563731
8464,55405,-8.831499999999998,-35.771883333333335
8465,62480,-3.4657654,-40.679146
8466,22230,-22.9110137,-43.2093727
8467,95955,-29.181566,-52.097034
8468,72726,-15.7934036,-47.8823172
8469,36570,-20.7538586,-42.8815888
8470,65150,-2.9405903,-44.2491088
8471,96405,-31.3314264,-54.1062808
8472,69083,-3.1316333,-59.9825041
8473,46360,-14.4911899,-42.6864686
8474,55195,-7.948019,-36.206092
8475,78578,-12.2408004,-56.1531011
8476,57550,-9.5190555,-37.1893316
8477,14409,-20.5381768,-47.4009795
8478,68710,-0.7666582,-47.4537818
8479,74927,-16.8226769,-49.2452546
8480,88106,-27.6157733,-48.6276491
8481,79909,-22.6544156,-55.591744472800826
8482,91110,-30.0324999,-51.2303767
8483,77700,-8.835429,-48.511432
8484,96506,-30.0482234,-52.8901686
8485,88333,-26.9924395,-48.6339782
8486,26582,-22.783092,-43.4293599
8487,66816,-1.45056,-48.4682453
8488,56309,-9.3817334,-40.4968875
8489,15775,-20.2106188,-50.9270837
8490,29015,-20.3200917,-40.3376682
8491,39888,-17.24225775,-41.11407147296165
8492,14026,-21.178333,-47.8066671
8493,69901,-9.9765362,-67.8220778
8494,33172,-19.7702097,-43.8505291
8495,39703,-20.4673592,-43.0356224
8496,45051,-14.8567487,-40.8414804
8497,49930,-10.2506778,-36.8816067
8498,05713,-23.5506507,-46.6333824
8499,69311,2.8208478,-60.6719582
8500,15370,-20.6378509,-51.1052172
8501,70415,-15.7934036,-47.8823172
8502,68148,-3.3055853,-52.539198
8503,58705,-7.0258285,-37.2766817
8504,20230,-22.9110137,-43.2093727
8505,48290,-12.2589718,-38.0388625
8506,75520,-18.4135862,-49.2172596
8507,13495,-22.5869091,-47.5160966
8508,17501,-22.217108,-49.95006
8509,08472,-23.5506507,-46.6333824
8510,15903,-21.407486,-48.5054848
8511,37480,-21.9754009,-45.3505415
8512,85023,-25.3950986,-51.4622016
8513,78888,-13.03484,-55.2539048
8514,75095,-16.3332828,-48.9525756
8515,13605,-22.3569477,-47.3838889
8516,65056,-2.5295265,-44.2963942
8517,17015,-22.3218102,-49.0705863
8518,71805,-15.7934036,-47.8823172
8519,54580,-8.2838945,-35.0320984
8520,17523,-22.217108,-49.95006
8521,64230,-3.1776723,-41.8707444
8522,72622,-15.7934036,-47.8823172
8523,59080,-5.805398,-35.2080905
8524,21860,-22.9110137,-43.2093727
8525,85820,-24.9554996,-53.4560544
8526,33015,-19.7702097,-43.8505291
8527,45310,-13.2616682,-39.6612866
8528,69520,-3.4746666,-66.0622335
8529,15420,-20.4976771,-48.9452074
8530,60353,-3.7304512,-38.5217989
8531,40394,-12.9822499,-38.4812772
8532,35163,-19.4777807,-42.5270802
8533,27279,-22.5225497,-44.1040128
8534,85618,-26.2589553,-53.308432
8535,25046,-22.7896225,-43.309929
8536,13975,-22.436111,-46.821667
8537,78628,-14.8037659,-53.6095671
8538,60823,-3.7304512,-38.5217989
8539,74845,-16.680882,-49.2532691
8540,55570,-8.6606291,-35.1550736
8541,69355,3.8792356,-59.6293367
8542,94859,-29.9981184,-51.0772509
8543,13466,-22.7392463,-47.3306032
8544,19027,-22.1225167,-51.3882528
8545,13428,-22.72528,-47.64917
8546,60182,-3.7304512,-38.5217989
8547,71956,-15.7934036,-47.8823172
8548,76985,-12.7368536,-60.1465555
8549,77829,-7.193241,-48.2018597
8550,65140,-2.9262742,-44.0653783
8551,89115,-26.9307306,-48.9566824
8552,28025,-21.7558619,-41.3326895
8553,29166,39.6838793,-0.4288545
8554,25545,-22.8043744,-43.3724125
8555,58755,-7.736898,-37.9921335
8556,58418,-7.2246743,-35.8771292
8557,95080,-29.1684951,-51.1796197
8558,95745,-29.6926603,-51.3206659
8559,68507,-5.3462821,-49.1007401
8560,45658,-14.792599,-39.0453843
8561,41483,-12.9822499,-38.4812772
8562,69059,-3.1316333,-59.9825041
8563,91380,-30.0324999,-51.2303767
8564,85565,-25.7001327,-52.7207833
8565,26088,-22.7592175,-43.4508728
8566,78093,-15.5986686,-56.0991301
8567,39917,-15.884444,-40.559167
8568,28907,-22.8804369,-42.0189227
8569,64607,-7.0823544,-41.4685053
8570,35665,-19.746653,-47.9037473
8571,12426,-22.9340165,-45.462938
8572,88407,-27.590507,-49.553879
8573,21070,-22.9110137,-43.2093727
8574,77023,-10.1837852,-48.3336423
8575,74686,-16.680882,-49.2532691
8576,27365,-22.5394843,-44.1735129
8577,87450,-23.8672329,-52.8749376
8578,35667,-19.6315163,-44.6597262
8579,24110,-22.8832371,-43.1154552
8580,39704,-18.38940185,-42.778791367311534
8581,98910,-27.7799415,-54.2356626
8582,18108,-23.5003451,-47.4582864
8583,88317,-26.9117879,-48.6669852
8584,21550,-22.9110137,-43.2093727
8585,36640,-21.866945,-43.01
8586,71931,-15.7934036,-47.8823172
8587,26025,-22.7592175,-43.4508728
8588,11609,-23.8027866,-45.4070527
8589,64233,-3.4760094,-41.8412188
8590,17350,-22.5165369,-48.5582558
8591,35984,-19.841944,-42.776945
8592,99600,-27.3660882,-52.7717853
8593,35440,-20.1631352,-42.9666824
8594,29105,-20.3297037,-40.2920174
8595,96888,-29.4544867,-52.6529235
8596,85819,-24.9554996,-53.4560544
8597,96760,-30.6747721,-51.3986199
8598,13188,-22.85833,-47.22
8599,07210,-23.4430602,-46.524459
8600,17515,-22.217108,-49.95006
8601,27320,-22.5394843,-44.1735129
8602,72872,-16.0686394,-47.9764907
8603,73930,-14.4733312,-46.4832791
8604,09791,-23.7080345,-46.5506747
8605,74445,-16.680882,-49.2532691
8606,85940,-24.5741062,-53.9780237
8607,56540,-8.7542378,-37.3398733
8608,08755,-23.5234284,-46.1926671
8609,29178,39.6838793,-0.4288545
8610,24901,-22.9057478,-42.789831397132616
8611,37220,-21.0323516,-44.7598082
8612,65320,-4.2885303,-45.2417582
8613,86066,-23.3112878,-51.1595023
8614,49100,-11.0136465,-37.2071134
8615,76822,-8.7494525,-63.8735438
8616,44051,-12.2578934,-38.9598047
8617,29901,-19.3816944,-40.0612213
8618,69045,-3.1316333,-59.9825041
8619,28615,-22.2800004,-42.5325303
8620,89620,-27.3962904,-51.2224397
8621,75714,-16.354520450000003,-48.958297449323474
8622,87303,-24.046329,-52.37802
8623,68195,-6.2196518,-57.758625
8624,24857,-22.7496231,-42.8557428
8625,68904,0.0401529,-51.0569588
8626,66075,-1.45056,-48.4682453
8627,56600,-8.068467,-37.268393
8628,96570,-30.5113286,-53.4916761
8629,32687,-19.968056,-44.198333
8630,58436,-7.2246743,-35.8771292
8631,27120,-22.4703403,-43.8263256
8632,39400,-16.7273538,-43.8717676
8633,33016,-19.7702097,-43.8505291
8634,70745,-15.7934036,-47.8823172
8635,35398,-20.523553749999998,-42.5414632077644
8636,64390,-5.3640643,-42.673993
8637,96875,-29.2702991,-52.5785872
8638,67010,-1.374035,-48.4016623
8639,74340,-16.680882,-49.2532691
8640,78076,-15.5986686,-56.0991301
8641,12518,-22.8057839,-45.1908926
8642,58070,-7.1215981,-34.882028
8643,87024,-23.425269,-51.9382078
8644,79730,-22.4173731,-54.2313391
8645,40110,-12.9822499,-38.4812772
8646,68700,-25.6704878,-53.8083036
8647,69017,-3.1316333,-59.9825041
8648,65840,-7.023608,-45.4769436
8649,20950,-22.9110137,-43.2093727
8650,65602,-4.8654201,-43.353664
8651,85302,-25.4073197,-52.4150132
8652,21510,-22.9110137,-43.2093727
8653,74343,-16.680882,-49.2532691
8654,39465,-14.7492867,-44.4108445
8655,72745,-15.7934036,-47.8823172
8656,62766,-4.2615431,-38.9339337
8657,18215,-23.588607,-48.048326
8658,63240,-7.3607808,-39.0487878
8659,29122,-20.3297037,-40.2920174
8660,54310,-8.1752476,-34.9468716
8661,29106,-20.3297037,-40.2920174
8662,74936,-16.8226769,-49.2452546
8663,18046,-23.5003451,-47.4582864
8664,44220,-12.7372926,-38.7662996
8665,58530,-7.885031,-36.824191
8666,19900,-22.9777918,-49.868204
8667,36730,-21.656903,-42.345955
8668,59125,-5.805398,-35.2080905
8669,37450,-21.9759554,-44.6036637
8670,48914,-9.4336959,-40.5068201
8671,68365,-3.4668292,-51.2057035
8672,91501,-30.0324999,-51.2303767
8673,95785,-29.549989,-51.422308
8674,13054,-22.90556,-47.06083
8675,40387,-12.9822499,-38.4812772
8676,35501,-20.1597921,-44.8739341
8677,22735,-22.9110137,-43.2093727
8678,70002,-15.7934036,-47.8823172
8679,13170,-22.8217964,-47.267105
8680,35198,-19.411389,-42.42
8681,69200,-4.3934778,-59.5947721
8682,93344,-29.6905705,-51.1429035
8683,36072,-21.7609533,-43.3501129
8684,55380,-8.4906364,-36.2338963
8685,55730,-7.7961599,-35.5871025
8686,81315,-25.4295963,-49.2712724
8687,65200,-2.5270459,-45.0866463
8688,85814,-24.9554996,-53.4560544
8689,96205,-32.0334252,-52.0991297
8690,89760,-27.275006,-52.3381725
8691,08391,-23.5506507,-46.6333824
8692,24921,-22.9057478,-42.789831397132616
8693,69401,-3.2996768,-60.6213528
8694,35400,-20.39609385,-43.702299520217224
8695,85929,-24.9341766,-53.8579529
8696,37498,-21.792843,-45.7029983
8697,24802,-22.7496231,-42.8557428
8698,76450,-13.5336413,-48.2184889
8699,47814,-12.1440031,-44.9967406
8700,14071,-21.178333,-47.8066671
8701,38061,-19.750833,-47.936666
8702,03053,-23.5506507,-46.6333824
8703,95034,-29.1684951,-51.1796197
8704,25926,-22.6604221,-43.0426162
8705,13184,-22.85833,-47.22
8706,24910,-22.9057478,-42.789831397132616
8707,49540,-10.3968947,-37.4539699
8708,89935,-26.4452737,-53.599913
8709,78075,-15.5986686,-56.0991301
8710,89650,-26.9996788,-51.4073067
8711,19050,-22.1225167,-51.3882528
8712,14781,-20.5531437,-48.5697509
8713,33010,-19.7702097,-43.8505291
8714,69378,0.8808696,-59.6963796
8715,76860,-8.7949939,-63.7018851
8716,31920,-19.9227318,-43.9450948
8717,78210,-16.0644315,-57.6879744
8718,74943,-16.8226769,-49.2452546
8719,13670,-21.7103738,-47.4777943
8720,05462,-23.5506507,-46.6333824
8721,93490,-29.6905705,-51.1429035
8722,24876,-22.7496231,-42.8557428
8723,85805,-24.9554996,-53.4560544
8724,99580,-27.993207,-52.9798023
8725,13295,-23.1531055,-47.0580347
8726,89745,-27.2217868,-51.8089482
8727,58011,-7.1215981,-34.882028
8728,88320,-26.86637155,-48.83742427109533
8729,49027,-10.9162061,-37.0774655
8730,95211,-28.5102901,-50.9356044
8731,49095,-10.9162061,-37.0774655
8732,74354,-16.680882,-49.2532691
8733,70355,-15.7934036,-47.8823172
8734,37720,-21.65,-46.394722
8735,86920,-23.8242643,-51.6683666
8736,94440,-30.0819338,-51.0261927
8737,09251,-23.6573395,-46.5322504
8738,72430,-15.7934036,-47.8823172
8739,55813,-7.8459151,-35.2538861
8740,21043,-22.9110137,-43.2093727
8741,37250,-21.232744,-45.2352276
8742,27665,-22.20878,-43.625316
8743,59780,-5.7889323,-37.5548751
8744,28991,-22.9257974,-42.507633
8745,05537,-23.5506507,-46.6333824
8746,78285,-15.627584,-58.177217
8747,39336,-16.1150169,-44.5849349
8748,63021,-7.2153453,-39.3153336
8749,18840,-23.2747217,-49.477186
8750,88348,-27.0273601,-48.6535657
8751,33809,-19.7672898,-44.0875436
8752,58304,-7.0782454,-34.9593948
8753,77730,-8.594846,-48.9332775
8754,71900,-15.7934036,-47.8823172
8755,14405,-20.5381768,-47.4009795
8756,69306,2.8208478,-60.6719582
8757,57720,-9.473822,-36.291829
8758,37760,-21.7773461,-45.8412117
8759,29311,-20.848084,-41.11129
8760,60346,-3.7304512,-38.5217989
8761,24342,-22.8832371,-43.1154552
8762,29680,-19.756346,-40.3848345
8763,35628,-18.6024892,-45.3513867
8764,06413,-23.5112184,-46.8764612
8765,59614,-5.1904332,-37.3443872
8766,79864,-22.0854362,-55.349606
8767,62031,-3.6879135,-40.3456372
8768,89247,-26.459842,-48.6061471
8769,96610,-30.536175200000002,-52.51560417047334
8770,08225,-23.5506507,-46.6333824
8771,88309,-26.9117879,-48.6669852
8772,95718,-29.1636205,-51.6347449
8773,76967,-11.4333,-61.4420502
8774,86995,-23.5858257,-51.9038367
8775,18147,-23.4388277,-47.0613084
8776,75831,-17.5653879,-52.5536721
8777,13223,-23.2113889,-46.8283333
8778,12309,-23.30528,-45.96583
8779,38412,-18.9188041,-48.2767837
8780,32424,-20.0214251,-44.0621506
8781,75135,-16.3332828,-48.9525756
8782,15500,-20.4252908,-49.972028
8783,50781,-8.0584933,-34.8848193
8784,55900,-7.560603,-34.99591
8785,35669,-19.4487775,-44.7478694
8786,70743,-15.7934036,-47.8823172
8787,77803,-7.193241,-48.2018597
8788,53565,-7.900719,-34.898389
8789,32110,-19.9132749,-44.0840953
8790,30512,-19.9227318,-43.9450948
8791,13060,-22.90556,-47.06083
8792,79970,-23.7838809,-54.2832024
8793,63670,-6.3235099,-40.1603859
8794,85824,-25.2136054,-53.3743123
8795,85885,-25.47629705,-54.02656065894111
8796,99610,-27.3010535,-52.8406196
8797,64245,-3.8108544,-41.8297546
8798,17503,-22.217108,-49.95006
8799,96840,-29.7141869,-52.4285914
8800,89642,-27.0997957,-51.2477143
8801,76976,-11.829456,-61.315336
8802,06420,-23.5112184,-46.8764612
8803,17018,-22.3218102,-49.0705863
8804,29023,-20.3200917,-40.3376682
8805,87310,-24.046329,-52.37802
8806,90630,-30.0324999,-51.2303767
8807,93805,-29.6392382,-51.0068586
8808,18480,-23.7066252,-49.4895934
